Title: T1Œv‘ª VER.3.00
Date: 2024-07-13
PUL.TJ	REAL(CURRENT)
 0 	0.212308794260025 
 0 	0.206481784582138 
 0.001 	5.23968450725079E-02 
 0.901 	8.87614786624908E-02 
 2.251 	0.121568270027637 
 4.051 	0.141330316662788 
 6.301 	0.162538632750511 
 9.001 	0.176693543791771 
 12.151 	0.191708788275719 
 15.751 	0.197320938110352 
 19.801 	0.193754777312279 
 24.301 	0.214306175708771 
 29.251 	0.199893414974213 
 34.651 	0.201563090085983 
 40.501 	0.210427656769753 
